fpr,tpr,threshold,model
0.033162857599488574,0.3968253968253968,0.9993354007298401,ZeBRA
0.033162857599488574,0.4007936507936508,0.9993297002600546,ZeBRA
0.0332427680997283,0.4007936507936508,0.9993274494582647,ZeBRA
0.033322678599968035,0.4007936507936508,0.999326679016105,ZeBRA
0.03340258910020777,0.4007936507936508,0.9993258233266196,ZeBRA
0.033482499600447496,0.4007936507936508,0.9993133244842872,ZeBRA
0.03356241010068723,0.4007936507936508,0.9993125826024677,ZeBRA
0.033642320600926964,0.4007936507936508,0.9992985191682806,ZeBRA
0.03372223110116669,0.4007936507936508,0.9992880396640551,ZeBRA
0.033802141601406425,0.4007936507936508,0.9992862249531513,ZeBRA
0.03388205210164616,0.4007936507936508,0.9992853543357787,ZeBRA
0.03396196260188589,0.4007936507936508,0.9992852211249185,ZeBRA
0.03404187310212562,0.4007936507936508,0.9992658018586686,ZeBRA
0.03412178360236535,0.4007936507936508,0.9992627028406876,ZeBRA
0.03420169410260508,0.4007936507936508,0.9992505445849741,ZeBRA
0.034281604602844816,0.4007936507936508,0.9992460679612357,ZeBRA
0.03436151510308454,0.4007936507936508,0.999245945906426,ZeBRA
0.03444142560332428,0.4007936507936508,0.9992449433349669,ZeBRA
0.03452133610356401,0.4007936507936508,0.9992408606601857,ZeBRA
0.03460124660380374,0.4007936507936508,0.9992387783198189,ZeBRA
0.03460124660380374,0.40476190476190477,0.9992314251480218,ZeBRA
0.03468115710404347,0.40476190476190477,0.9992295939219618,ZeBRA
0.0347610676042832,0.40476190476190477,0.9992286473614549,ZeBRA
0.0347610676042832,0.4087301587301587,0.999225866515223,ZeBRA
